,ID,Burnout
18334,18334,Burnout
18335,18335,Burnout
18336,18336,Baixo
18337,18337,Moderado
18338,18338,Alto
18339,18339,Burnout
18340,18340,Moderado
18341,18341,Baixo
18342,18342,Alto
18343,18343,Alto
18344,18344,Alto
18345,18345,Alto
18346,18346,Burnout
18347,18347,Moderado
18348,18348,Burnout
18349,18349,Moderado
18350,18350,Moderado
18351,18351,Burnout
18352,18352,Baixo
18353,18353,Burnout
18354,18354,Baixo
18355,18355,Moderado
18356,18356,Burnout
18357,18357,Burnout
18358,18358,Moderado
18359,18359,Alto
18360,18360,Alto
18361,18361,Baixo
18362,18362,Baixo
18363,18363,Alto
18364,18364,Baixo
18365,18365,Baixo
18366,18366,Burnout
18367,18367,Burnout
18368,18368,Baixo
18369,18369,Baixo
18370,18370,Baixo
18371,18371,Moderado
18372,18372,Alto
18373,18373,Alto
18374,18374,Moderado
18375,18375,Moderado
18376,18376,Burnout
18377,18377,Burnout
18378,18378,Baixo
18379,18379,Moderado
18380,18380,Baixo
18381,18381,Burnout
18382,18382,Alto
18383,18383,Alto
18384,18384,Moderado
18385,18385,Alto
18386,18386,Moderado
18387,18387,Alto
18388,18388,Baixo
18389,18389,Moderado
18390,18390,Moderado
18391,18391,Baixo
18392,18392,Burnout
18393,18393,Burnout
18394,18394,Moderado
18395,18395,Alto
18396,18396,Baixo
18397,18397,Burnout
18398,18398,Alto
18399,18399,Burnout
18400,18400,Moderado
18401,18401,Moderado
18402,18402,Moderado
18403,18403,Alto
18404,18404,Alto
18405,18405,Alto
18406,18406,Baixo
18407,18407,Baixo
18408,18408,Baixo
18409,18409,Moderado
18410,18410,Moderado
18411,18411,Alto
18412,18412,Moderado
18413,18413,Alto
18414,18414,Moderado
18415,18415,Moderado
18416,18416,Burnout
18417,18417,Burnout
18418,18418,Alto
18419,18419,Alto
18420,18420,Moderado
18421,18421,Burnout
18422,18422,Moderado
18423,18423,Moderado
18424,18424,Burnout
18425,18425,Burnout
18426,18426,Baixo
18427,18427,Burnout
18428,18428,Moderado
18429,18429,Burnout
18430,18430,Moderado
18431,18431,Moderado
18432,18432,Baixo
18433,18433,Alto
18434,18434,Baixo
18435,18435,Burnout
18436,18436,Baixo
18437,18437,Burnout
18438,18438,Burnout
18439,18439,Alto
18440,18440,Moderado
18441,18441,Alto
18442,18442,Moderado
18443,18443,Burnout
18444,18444,Alto
18445,18445,Alto
18446,18446,Baixo
18447,18447,Alto
18448,18448,Alto
18449,18449,Baixo
18450,18450,Moderado
18451,18451,Baixo
18452,18452,Burnout
18453,18453,Moderado
18454,18454,Moderado
18455,18455,Moderado
18456,18456,Moderado
18457,18457,Alto
18458,18458,Alto
18459,18459,Moderado
18460,18460,Burnout
18461,18461,Moderado
18462,18462,Moderado
18463,18463,Moderado
18464,18464,Moderado
18465,18465,Burnout
18466,18466,Burnout
18467,18467,Burnout
18468,18468,Moderado
18469,18469,Alto
18470,18470,Burnout
18471,18471,Alto
18472,18472,Alto
18473,18473,Alto
18474,18474,Burnout
18475,18475,Alto
18476,18476,Alto
18477,18477,Burnout
18478,18478,Moderado
18479,18479,Moderado
18480,18480,Moderado
18481,18481,Alto
18482,18482,Baixo
18483,18483,Burnout
18484,18484,Burnout
18485,18485,Alto
18486,18486,Alto
18487,18487,Baixo
18488,18488,Burnout
18489,18489,Moderado
18490,18490,Burnout
18491,18491,Burnout
18492,18492,Baixo
18493,18493,Burnout
18494,18494,Burnout
18495,18495,Alto
18496,18496,Baixo
18497,18497,Alto
18498,18498,Baixo
18499,18499,Alto
18500,18500,Moderado
18501,18501,Baixo
18502,18502,Baixo
18503,18503,Moderado
18504,18504,Moderado
18505,18505,Alto
18506,18506,Burnout
18507,18507,Baixo
18508,18508,Burnout
18509,18509,Baixo
18510,18510,Alto
18511,18511,Alto
18512,18512,Burnout
18513,18513,Moderado
18514,18514,Baixo
18515,18515,Baixo
18516,18516,Baixo
18517,18517,Alto
18518,18518,Baixo
18519,18519,Moderado
18520,18520,Burnout
18521,18521,Moderado
18522,18522,Baixo
18523,18523,Alto
18524,18524,Burnout
18525,18525,Burnout
18526,18526,Alto
18527,18527,Moderado
18528,18528,Baixo
18529,18529,Baixo
18530,18530,Burnout
18531,18531,Burnout
18532,18532,Burnout
18533,18533,Burnout
18534,18534,Burnout
18535,18535,Baixo
18536,18536,Alto
18537,18537,Baixo
18538,18538,Moderado
18539,18539,Baixo
18540,18540,Burnout
18541,18541,Baixo
18542,18542,Moderado
18543,18543,Moderado
18544,18544,Moderado
18545,18545,Moderado
18546,18546,Moderado
18547,18547,Moderado
18548,18548,Burnout
18549,18549,Burnout
18550,18550,Baixo
18551,18551,Burnout
18552,18552,Baixo
18553,18553,Baixo
18554,18554,Moderado
18555,18555,Baixo
18556,18556,Alto
18557,18557,Alto
18558,18558,Moderado
18559,18559,Burnout
18560,18560,Moderado
18561,18561,Baixo
18562,18562,Alto
18563,18563,Moderado
18564,18564,Alto
18565,18565,Alto
18566,18566,Moderado
18567,18567,Alto
18568,18568,Burnout
18569,18569,Moderado
18570,18570,Alto
18571,18571,Baixo
18572,18572,Alto
18573,18573,Moderado
18574,18574,Alto
18575,18575,Baixo
18576,18576,Baixo
18577,18577,Baixo
18578,18578,Baixo
18579,18579,Baixo
18580,18580,Burnout
18581,18581,Moderado
18582,18582,Burnout
18583,18583,Alto
18584,18584,Burnout
18585,18585,Alto
18586,18586,Burnout
18587,18587,Burnout
18588,18588,Baixo
18589,18589,Moderado
18590,18590,Burnout
18591,18591,Moderado
18592,18592,Burnout
18593,18593,Baixo
18594,18594,Alto
18595,18595,Moderado
18596,18596,Alto
18597,18597,Baixo
18598,18598,Baixo
18599,18599,Moderado
18600,18600,Moderado
18601,18601,Moderado
18602,18602,Moderado
18603,18603,Baixo
18604,18604,Burnout
18605,18605,Moderado
18606,18606,Alto
18607,18607,Moderado
18608,18608,Moderado
18609,18609,Baixo
18610,18610,Baixo
18611,18611,Alto
18612,18612,Moderado
18613,18613,Moderado
18614,18614,Baixo
18615,18615,Alto
18616,18616,Baixo
18617,18617,Burnout
18618,18618,Moderado
18619,18619,Baixo
18620,18620,Alto
18621,18621,Alto
18622,18622,Moderado
18623,18623,Alto
18624,18624,Baixo
18625,18625,Burnout
18626,18626,Moderado
18627,18627,Baixo
18628,18628,Burnout
18629,18629,Alto
18630,18630,Moderado
18631,18631,Baixo
18632,18632,Moderado
18633,18633,Alto
18634,18634,Baixo
18635,18635,Baixo
18636,18636,Moderado
18637,18637,Moderado
18638,18638,Alto
18639,18639,Moderado
18640,18640,Burnout
18641,18641,Moderado
18642,18642,Alto
18643,18643,Burnout
18644,18644,Burnout
18645,18645,Moderado
18646,18646,Baixo
18647,18647,Moderado
18648,18648,Baixo
18649,18649,Baixo
18650,18650,Baixo
18651,18651,Burnout
18652,18652,Moderado
18653,18653,Baixo
18654,18654,Alto
18655,18655,Burnout
18656,18656,Baixo
18657,18657,Burnout
18658,18658,Baixo
18659,18659,Baixo
18660,18660,Moderado
18661,18661,Alto
18662,18662,Burnout
18663,18663,Moderado
18664,18664,Moderado
18665,18665,Moderado
18666,18666,Baixo
18667,18667,Baixo
18668,18668,Burnout
18669,18669,Alto
18670,18670,Moderado
18671,18671,Baixo
18672,18672,Baixo
18673,18673,Alto
18674,18674,Burnout
18675,18675,Alto
18676,18676,Baixo
18677,18677,Alto
18678,18678,Alto
18679,18679,Moderado
18680,18680,Baixo
18681,18681,Moderado
18682,18682,Moderado
18683,18683,Baixo
18684,18684,Moderado
18685,18685,Moderado
18686,18686,Alto
18687,18687,Moderado
18688,18688,Alto
18689,18689,Baixo
18690,18690,Burnout
18691,18691,Baixo
18692,18692,Burnout
18693,18693,Burnout
18694,18694,Burnout
18695,18695,Baixo
18696,18696,Baixo
18697,18697,Moderado
18698,18698,Baixo
18699,18699,Alto
18700,18700,Alto
18701,18701,Burnout
18702,18702,Moderado
18703,18703,Burnout
18704,18704,Burnout
18705,18705,Burnout
18706,18706,Moderado
18707,18707,Moderado
18708,18708,Baixo
18709,18709,Moderado
18710,18710,Burnout
18711,18711,Moderado
18712,18712,Baixo
18713,18713,Moderado
18714,18714,Alto
18715,18715,Baixo
18716,18716,Moderado
18717,18717,Alto
18718,18718,Alto
18719,18719,Burnout
18720,18720,Burnout
18721,18721,Moderado
18722,18722,Moderado
18723,18723,Burnout
18724,18724,Alto
18725,18725,Burnout
18726,18726,Moderado
18727,18727,Baixo
18728,18728,Baixo
18729,18729,Moderado
18730,18730,Baixo
18731,18731,Moderado
18732,18732,Alto
18733,18733,Moderado
18734,18734,Baixo
18735,18735,Moderado
18736,18736,Burnout
18737,18737,Alto
18738,18738,Baixo
18739,18739,Moderado
18740,18740,Alto
18741,18741,Moderado
18742,18742,Burnout
18743,18743,Baixo
18744,18744,Alto
18745,18745,Moderado
18746,18746,Moderado
18747,18747,Baixo
18748,18748,Baixo
18749,18749,Burnout
18750,18750,Burnout
18751,18751,Alto
18752,18752,Burnout
18753,18753,Burnout
18754,18754,Alto
18755,18755,Moderado
18756,18756,Baixo
18757,18757,Baixo
18758,18758,Moderado
18759,18759,Burnout
18760,18760,Moderado
18761,18761,Alto
18762,18762,Baixo
18763,18763,Baixo
18764,18764,Burnout
18765,18765,Moderado
18766,18766,Moderado
18767,18767,Moderado
18768,18768,Burnout
18769,18769,Baixo
18770,18770,Baixo
18771,18771,Moderado
18772,18772,Baixo
18773,18773,Baixo
18774,18774,Burnout
18775,18775,Alto
18776,18776,Moderado
18777,18777,Moderado
18778,18778,Alto
18779,18779,Moderado
18780,18780,Baixo
18781,18781,Moderado
18782,18782,Moderado
18783,18783,Baixo
18784,18784,Moderado
18785,18785,Alto
18786,18786,Alto
18787,18787,Moderado
18788,18788,Moderado
18789,18789,Burnout
18790,18790,Baixo
18791,18791,Alto
18792,18792,Alto
18793,18793,Alto
18794,18794,Burnout
18795,18795,Alto
18796,18796,Moderado
18797,18797,Alto
18798,18798,Moderado
18799,18799,Moderado
18800,18800,Alto
18801,18801,Burnout
18802,18802,Baixo
18803,18803,Moderado
18804,18804,Burnout
18805,18805,Moderado
18806,18806,Moderado
18807,18807,Moderado
18808,18808,Alto
18809,18809,Alto
18810,18810,Burnout
18811,18811,Alto
18812,18812,Moderado
18813,18813,Burnout
18814,18814,Burnout
18815,18815,Moderado
18816,18816,Baixo
18817,18817,Moderado
18818,18818,Baixo
18819,18819,Moderado
18820,18820,Baixo
18821,18821,Burnout
18822,18822,Moderado
18823,18823,Alto
18824,18824,Baixo
18825,18825,Moderado
18826,18826,Baixo
18827,18827,Baixo
18828,18828,Alto
18829,18829,Alto
18830,18830,Burnout
18831,18831,Moderado
18832,18832,Burnout
18833,18833,Moderado
18834,18834,Baixo
18835,18835,Baixo
18836,18836,Moderado
18837,18837,Baixo
18838,18838,Moderado
18839,18839,Moderado
18840,18840,Moderado
18841,18841,Baixo
18842,18842,Moderado
18843,18843,Burnout
18844,18844,Baixo
18845,18845,Moderado
18846,18846,Moderado
18847,18847,Baixo
18848,18848,Moderado
18849,18849,Burnout
18850,18850,Moderado
18851,18851,Burnout
18852,18852,Moderado
18853,18853,Baixo
18854,18854,Burnout
18855,18855,Moderado
18856,18856,Moderado
18857,18857,Baixo
18858,18858,Baixo
18859,18859,Moderado
18860,18860,Alto
18861,18861,Moderado
18862,18862,Baixo
18863,18863,Burnout
18864,18864,Moderado
18865,18865,Burnout
18866,18866,Baixo
18867,18867,Burnout
18868,18868,Burnout
18869,18869,Baixo
18870,18870,Baixo
18871,18871,Moderado
18872,18872,Baixo
18873,18873,Moderado
18874,18874,Moderado
18875,18875,Baixo
18876,18876,Moderado
18877,18877,Burnout
18878,18878,Alto
18879,18879,Baixo
18880,18880,Moderado
18881,18881,Moderado
18882,18882,Alto
18883,18883,Burnout
18884,18884,Burnout
18885,18885,Burnout
18886,18886,Alto
18887,18887,Alto
18888,18888,Burnout
18889,18889,Moderado
18890,18890,Alto
18891,18891,Baixo
18892,18892,Burnout
18893,18893,Burnout
18894,18894,Baixo
18895,18895,Baixo
18896,18896,Burnout
18897,18897,Moderado
18898,18898,Burnout
18899,18899,Moderado
18900,18900,Baixo
18901,18901,Baixo
18902,18902,Moderado
18903,18903,Moderado
18904,18904,Alto
18905,18905,Baixo
18906,18906,Alto
18907,18907,Burnout
18908,18908,Moderado
18909,18909,Alto
18910,18910,Baixo
18911,18911,Moderado
18912,18912,Baixo
18913,18913,Moderado
18914,18914,Burnout
18915,18915,Baixo
18916,18916,Moderado
18917,18917,Moderado
18918,18918,Alto
18919,18919,Burnout
18920,18920,Moderado
18921,18921,Moderado
18922,18922,Alto
18923,18923,Burnout
18924,18924,Moderado
18925,18925,Alto
18926,18926,Burnout
18927,18927,Alto
18928,18928,Baixo
18929,18929,Moderado
18930,18930,Burnout
18931,18931,Burnout
18932,18932,Baixo
18933,18933,Baixo
18934,18934,Alto
18935,18935,Burnout
18936,18936,Baixo
18937,18937,Moderado
18938,18938,Baixo
18939,18939,Baixo
18940,18940,Moderado
18941,18941,Moderado
18942,18942,Moderado
18943,18943,Baixo
18944,18944,Baixo
18945,18945,Baixo
18946,18946,Moderado
18947,18947,Moderado
18948,18948,Alto
18949,18949,Moderado
18950,18950,Burnout
18951,18951,Moderado
18952,18952,Alto
18953,18953,Moderado
18954,18954,Moderado
18955,18955,Alto
18956,18956,Burnout
18957,18957,Moderado
18958,18958,Moderado
18959,18959,Baixo
18960,18960,Burnout
18961,18961,Baixo
18962,18962,Alto
18963,18963,Burnout
18964,18964,Alto
18965,18965,Baixo
18966,18966,Alto
18967,18967,Alto
18968,18968,Baixo
18969,18969,Moderado
18970,18970,Baixo
18971,18971,Moderado
18972,18972,Alto
18973,18973,Moderado
18974,18974,Baixo
18975,18975,Alto
18976,18976,Baixo
18977,18977,Moderado
18978,18978,Burnout
18979,18979,Moderado
18980,18980,Baixo
18981,18981,Burnout
18982,18982,Baixo
18983,18983,Baixo
18984,18984,Alto
18985,18985,Baixo
18986,18986,Alto
18987,18987,Alto
18988,18988,Moderado
18989,18989,Moderado
18990,18990,Alto
18991,18991,Burnout
18992,18992,Moderado
18993,18993,Baixo
18994,18994,Burnout
18995,18995,Burnout
18996,18996,Baixo
18997,18997,Burnout
18998,18998,Alto
18999,18999,Burnout
19000,19000,Burnout
19001,19001,Alto
19002,19002,Burnout
19003,19003,Moderado
19004,19004,Alto
19005,19005,Moderado
19006,19006,Baixo
19007,19007,Moderado
19008,19008,Moderado
19009,19009,Alto
19010,19010,Burnout
19011,19011,Baixo
19012,19012,Moderado
19013,19013,Alto
19014,19014,Moderado
19015,19015,Baixo
19016,19016,Baixo
19017,19017,Burnout
19018,19018,Burnout
19019,19019,Alto
19020,19020,Burnout
19021,19021,Baixo
19022,19022,Moderado
19023,19023,Alto
19024,19024,Moderado
19025,19025,Moderado
19026,19026,Alto
19027,19027,Alto
19028,19028,Alto
19029,19029,Burnout
19030,19030,Burnout
19031,19031,Burnout
19032,19032,Moderado
19033,19033,Moderado
19034,19034,Baixo
19035,19035,Moderado
19036,19036,Burnout
19037,19037,Moderado
19038,19038,Burnout
19039,19039,Burnout
19040,19040,Alto
19041,19041,Burnout
19042,19042,Baixo
19043,19043,Alto
19044,19044,Moderado
19045,19045,Burnout
19046,19046,Moderado
19047,19047,Burnout
19048,19048,Baixo
19049,19049,Moderado
19050,19050,Alto
19051,19051,Burnout
19052,19052,Baixo
19053,19053,Moderado
19054,19054,Alto
19055,19055,Baixo
19056,19056,Burnout
19057,19057,Alto
19058,19058,Moderado
19059,19059,Baixo
19060,19060,Baixo
19061,19061,Burnout
19062,19062,Moderado
19063,19063,Moderado
19064,19064,Baixo
19065,19065,Moderado
19066,19066,Moderado
19067,19067,Baixo
19068,19068,Alto
19069,19069,Burnout
19070,19070,Moderado
19071,19071,Baixo
19072,19072,Moderado
19073,19073,Burnout
19074,19074,Alto
19075,19075,Burnout
19076,19076,Moderado
19077,19077,Burnout
19078,19078,Moderado
19079,19079,Moderado
19080,19080,Burnout
19081,19081,Moderado
19082,19082,Baixo
19083,19083,Alto
19084,19084,Alto
19085,19085,Moderado
19086,19086,Burnout
19087,19087,Moderado
19088,19088,Burnout
19089,19089,Alto
19090,19090,Moderado
19091,19091,Baixo
19092,19092,Moderado
19093,19093,Moderado
19094,19094,Moderado
19095,19095,Moderado
19096,19096,Baixo
19097,19097,Baixo
19098,19098,Baixo
19099,19099,Alto
19100,19100,Baixo
19101,19101,Moderado
19102,19102,Alto
19103,19103,Alto
19104,19104,Alto
19105,19105,Baixo
19106,19106,Moderado
19107,19107,Moderado
19108,19108,Alto
19109,19109,Burnout
19110,19110,Moderado
19111,19111,Moderado
19112,19112,Baixo
19113,19113,Alto
19114,19114,Moderado
19115,19115,Burnout
19116,19116,Alto
19117,19117,Baixo
19118,19118,Alto
19119,19119,Baixo
19120,19120,Moderado
19121,19121,Alto
19122,19122,Burnout
19123,19123,Alto
19124,19124,Alto
19125,19125,Alto
19126,19126,Alto
19127,19127,Burnout
19128,19128,Burnout
19129,19129,Baixo
19130,19130,Alto
19131,19131,Alto
19132,19132,Moderado
19133,19133,Alto
19134,19134,Alto
19135,19135,Burnout
19136,19136,Burnout
19137,19137,Baixo
19138,19138,Moderado
19139,19139,Moderado
19140,19140,Moderado
19141,19141,Baixo
19142,19142,Moderado
19143,19143,Alto
19144,19144,Burnout
19145,19145,Moderado
19146,19146,Burnout
19147,19147,Moderado
19148,19148,Alto
19149,19149,Alto
19150,19150,Alto
19151,19151,Alto
19152,19152,Alto
19153,19153,Alto
19154,19154,Burnout
19155,19155,Alto
19156,19156,Alto
19157,19157,Baixo
19158,19158,Burnout
19159,19159,Burnout
19160,19160,Alto
19161,19161,Moderado
19162,19162,Moderado
19163,19163,Baixo
19164,19164,Alto
19165,19165,Baixo
19166,19166,Moderado
19167,19167,Alto
19168,19168,Burnout
19169,19169,Moderado
19170,19170,Burnout
19171,19171,Moderado
19172,19172,Baixo
19173,19173,Baixo
19174,19174,Moderado
19175,19175,Alto
19176,19176,Baixo
19177,19177,Moderado
19178,19178,Alto
19179,19179,Burnout
19180,19180,Moderado
19181,19181,Alto
19182,19182,Burnout
19183,19183,Alto
19184,19184,Baixo
19185,19185,Burnout
19186,19186,Burnout
19187,19187,Moderado
19188,19188,Baixo
19189,19189,Burnout
19190,19190,Baixo
19191,19191,Moderado
19192,19192,Moderado
19193,19193,Alto
19194,19194,Alto
19195,19195,Baixo
19196,19196,Moderado
19197,19197,Baixo
19198,19198,Baixo
19199,19199,Moderado
19200,19200,Alto
19201,19201,Burnout
19202,19202,Burnout
19203,19203,Moderado
19204,19204,Moderado
19205,19205,Moderado
19206,19206,Moderado
19207,19207,Alto
19208,19208,Alto
19209,19209,Alto
19210,19210,Baixo
19211,19211,Moderado
19212,19212,Alto
19213,19213,Moderado
19214,19214,Moderado
19215,19215,Burnout
19216,19216,Moderado
19217,19217,Baixo
19218,19218,Alto
19219,19219,Burnout
19220,19220,Alto
19221,19221,Alto
19222,19222,Moderado
19223,19223,Moderado
19224,19224,Alto
19225,19225,Moderado
19226,19226,Moderado
19227,19227,Burnout
19228,19228,Burnout
19229,19229,Alto
19230,19230,Moderado
19231,19231,Baixo
19232,19232,Burnout
19233,19233,Baixo
19234,19234,Baixo
19235,19235,Burnout
19236,19236,Moderado
19237,19237,Moderado
19238,19238,Moderado
19239,19239,Moderado
19240,19240,Alto
19241,19241,Burnout
19242,19242,Baixo
19243,19243,Alto
19244,19244,Moderado
19245,19245,Alto
19246,19246,Moderado
19247,19247,Moderado
19248,19248,Alto
19249,19249,Burnout
19250,19250,Alto
19251,19251,Moderado
19252,19252,Moderado
19253,19253,Moderado
19254,19254,Baixo
19255,19255,Burnout
19256,19256,Alto
19257,19257,Moderado
19258,19258,Burnout
19259,19259,Moderado
19260,19260,Moderado
19261,19261,Baixo
19262,19262,Alto
19263,19263,Moderado
19264,19264,Alto
19265,19265,Burnout
19266,19266,Moderado
19267,19267,Moderado
19268,19268,Baixo
19269,19269,Alto
19270,19270,Alto
19271,19271,Baixo
19272,19272,Baixo
19273,19273,Alto
19274,19274,Baixo
19275,19275,Moderado
19276,19276,Burnout
19277,19277,Moderado
19278,19278,Baixo
19279,19279,Alto
19280,19280,Baixo
19281,19281,Burnout
19282,19282,Baixo
19283,19283,Baixo
19284,19284,Burnout
19285,19285,Moderado
19286,19286,Alto
19287,19287,Baixo
19288,19288,Moderado
19289,19289,Burnout
19290,19290,Alto
19291,19291,Baixo
19292,19292,Moderado
19293,19293,Moderado
19294,19294,Moderado
19295,19295,Baixo
19296,19296,Alto
19297,19297,Alto
19298,19298,Moderado
19299,19299,Alto
19300,19300,Burnout
19301,19301,Alto
19302,19302,Moderado
19303,19303,Moderado
19304,19304,Burnout
19305,19305,Baixo
19306,19306,Moderado
19307,19307,Alto
19308,19308,Moderado
19309,19309,Moderado
19310,19310,Alto
19311,19311,Alto
19312,19312,Alto
19313,19313,Alto
19314,19314,Moderado
19315,19315,Alto
19316,19316,Moderado
19317,19317,Baixo
19318,19318,Alto
19319,19319,Baixo
19320,19320,Burnout
19321,19321,Moderado
19322,19322,Burnout
19323,19323,Moderado
19324,19324,Alto
19325,19325,Burnout
19326,19326,Moderado
19327,19327,Baixo
19328,19328,Burnout
19329,19329,Burnout
19330,19330,Burnout
19331,19331,Baixo
19332,19332,Burnout
19333,19333,Alto
19334,19334,Alto
19335,19335,Moderado
19336,19336,Moderado
19337,19337,Alto
19338,19338,Burnout
19339,19339,Moderado
19340,19340,Moderado
19341,19341,Moderado
19342,19342,Moderado
19343,19343,Baixo
19344,19344,Moderado
19345,19345,Moderado
19346,19346,Moderado
19347,19347,Alto
19348,19348,Baixo
19349,19349,Alto
19350,19350,Burnout
19351,19351,Moderado
19352,19352,Moderado
19353,19353,Burnout
19354,19354,Baixo
19355,19355,Burnout
19356,19356,Moderado
19357,19357,Moderado
19358,19358,Alto
19359,19359,Moderado
19360,19360,Alto
19361,19361,Alto
19362,19362,Alto
19363,19363,Alto
19364,19364,Burnout
19365,19365,Baixo
19366,19366,Burnout
19367,19367,Moderado
19368,19368,Moderado
19369,19369,Baixo
19370,19370,Alto
19371,19371,Moderado
19372,19372,Baixo
19373,19373,Alto
19374,19374,Baixo
19375,19375,Moderado
19376,19376,Baixo
19377,19377,Burnout
19378,19378,Alto
19379,19379,Alto
19380,19380,Moderado
19381,19381,Moderado
19382,19382,Moderado
19383,19383,Burnout
19384,19384,Alto
19385,19385,Moderado
19386,19386,Baixo
19387,19387,Moderado
19388,19388,Moderado
19389,19389,Alto
19390,19390,Baixo
19391,19391,Baixo
19392,19392,Moderado
19393,19393,Burnout
19394,19394,Burnout
19395,19395,Baixo
19396,19396,Moderado
19397,19397,Baixo
19398,19398,Baixo
19399,19399,Alto
19400,19400,Moderado
19401,19401,Alto
19402,19402,Alto
19403,19403,Baixo
19404,19404,Alto
19405,19405,Burnout
19406,19406,Baixo
19407,19407,Moderado
19408,19408,Baixo
19409,19409,Moderado
19410,19410,Baixo
19411,19411,Burnout
19412,19412,Moderado
19413,19413,Baixo
19414,19414,Alto
19415,19415,Alto
19416,19416,Burnout
19417,19417,Baixo
19418,19418,Alto
19419,19419,Moderado
19420,19420,Moderado
19421,19421,Alto
19422,19422,Baixo
19423,19423,Baixo
19424,19424,Moderado
19425,19425,Alto
19426,19426,Alto
19427,19427,Alto
19428,19428,Alto
19429,19429,Moderado
19430,19430,Alto
19431,19431,Burnout
19432,19432,Moderado
19433,19433,Moderado
19434,19434,Moderado
19435,19435,Burnout
19436,19436,Moderado
19437,19437,Baixo
19438,19438,Moderado
19439,19439,Burnout
19440,19440,Burnout
19441,19441,Moderado
19442,19442,Moderado
19443,19443,Moderado
19444,19444,Baixo
19445,19445,Burnout
19446,19446,Moderado
19447,19447,Moderado
19448,19448,Alto
19449,19449,Baixo
19450,19450,Moderado
19451,19451,Moderado
19452,19452,Baixo
19453,19453,Alto
19454,19454,Moderado
19455,19455,Moderado
19456,19456,Moderado
19457,19457,Moderado
19458,19458,Moderado
19459,19459,Burnout
19460,19460,Burnout
19461,19461,Moderado
19462,19462,Alto
19463,19463,Alto
19464,19464,Baixo
19465,19465,Moderado
19466,19466,Moderado
19467,19467,Baixo
19468,19468,Moderado
19469,19469,Burnout
19470,19470,Baixo
19471,19471,Burnout
19472,19472,Moderado
19473,19473,Burnout
19474,19474,Burnout
19475,19475,Moderado
19476,19476,Alto
19477,19477,Baixo
19478,19478,Moderado
19479,19479,Baixo
19480,19480,Alto
19481,19481,Burnout
19482,19482,Baixo
19483,19483,Moderado
19484,19484,Moderado
19485,19485,Alto
19486,19486,Burnout
19487,19487,Moderado
19488,19488,Moderado
19489,19489,Alto
19490,19490,Alto
19491,19491,Baixo
19492,19492,Alto
19493,19493,Alto
19494,19494,Alto
19495,19495,Burnout
19496,19496,Baixo
19497,19497,Burnout
19498,19498,Alto
19499,19499,Baixo
19500,19500,Alto
19501,19501,Baixo
19502,19502,Alto
19503,19503,Burnout
19504,19504,Baixo
19505,19505,Baixo
19506,19506,Burnout
19507,19507,Burnout
19508,19508,Burnout
19509,19509,Moderado
19510,19510,Burnout
19511,19511,Moderado
19512,19512,Moderado
19513,19513,Baixo
19514,19514,Moderado
19515,19515,Alto
19516,19516,Baixo
19517,19517,Moderado
19518,19518,Alto
19519,19519,Alto
19520,19520,Burnout
19521,19521,Alto
19522,19522,Burnout
19523,19523,Moderado
19524,19524,Baixo
19525,19525,Burnout
19526,19526,Alto
19527,19527,Baixo
19528,19528,Burnout
19529,19529,Burnout
19530,19530,Burnout
19531,19531,Moderado
19532,19532,Burnout
19533,19533,Moderado
19534,19534,Baixo
19535,19535,Moderado
19536,19536,Burnout
19537,19537,Burnout
19538,19538,Moderado
19539,19539,Alto
19540,19540,Baixo
19541,19541,Baixo
19542,19542,Alto
19543,19543,Alto
19544,19544,Baixo
19545,19545,Baixo
19546,19546,Alto
19547,19547,Moderado
19548,19548,Moderado
19549,19549,Burnout
19550,19550,Burnout
19551,19551,Baixo
19552,19552,Alto
19553,19553,Moderado
19554,19554,Baixo
19555,19555,Moderado
19556,19556,Baixo
19557,19557,Alto
19558,19558,Alto
19559,19559,Burnout
19560,19560,Baixo
19561,19561,Baixo
19562,19562,Baixo
19563,19563,Burnout
19564,19564,Moderado
19565,19565,Moderado
19566,19566,Baixo
19567,19567,Baixo
19568,19568,Alto
19569,19569,Burnout
19570,19570,Alto
19571,19571,Baixo
19572,19572,Burnout
19573,19573,Moderado
19574,19574,Alto
19575,19575,Moderado
19576,19576,Alto
19577,19577,Moderado
19578,19578,Baixo
19579,19579,Baixo
19580,19580,Moderado
19581,19581,Moderado
19582,19582,Moderado
19583,19583,Burnout
19584,19584,Baixo
19585,19585,Moderado
19586,19586,Alto
19587,19587,Alto
19588,19588,Baixo
19589,19589,Alto
19590,19590,Burnout
19591,19591,Burnout
19592,19592,Burnout
19593,19593,Alto
19594,19594,Baixo
19595,19595,Moderado
19596,19596,Baixo
19597,19597,Burnout
19598,19598,Alto
19599,19599,Burnout
19600,19600,Alto
19601,19601,Moderado
19602,19602,Moderado
19603,19603,Burnout
19604,19604,Moderado
19605,19605,Moderado
19606,19606,Moderado
19607,19607,Alto
19608,19608,Moderado
19609,19609,Burnout
19610,19610,Alto
19611,19611,Moderado
19612,19612,Baixo
19613,19613,Moderado
19614,19614,Alto
19615,19615,Alto
19616,19616,Alto
19617,19617,Burnout
19618,19618,Baixo
19619,19619,Moderado
19620,19620,Baixo
19621,19621,Moderado
19622,19622,Baixo
19623,19623,Alto
19624,19624,Burnout
19625,19625,Alto
19626,19626,Alto
19627,19627,Alto
19628,19628,Alto
19629,19629,Alto
19630,19630,Alto
19631,19631,Baixo
19632,19632,Alto
19633,19633,Baixo
